Match Flag	Item ID	Item Number	Item Description 1	Item Description 2	Branch Plant	Stocking Type	Division	Part Type	Div by Part Type	ItemID	ItemNumber	ThirdItemNumber	Description1	Description2	BranchPlant	Plant	BranchPlant_Desc	Company	StockingType	StockingType_Desc	Part_Type	ProductGroup	ProductGroup_Desc	ProductFamily	ProductFamily_Desc	ProductCode	ProductCode_Desc	CatCode4	CatCode4_Desc	CatCode6	CatCode6_Desc	CatCode7	CatCode7_Desc	CatCode8	CatCode8_Desc	CatCode9	CatCode9_Desc	ItemCatCode7	ItemCatCode7_Desc	ItemCatCode9	ItemCatCode9_Desc	CommodityClass	CommodityClass_Desc	CommoditySubclass	CommoditySubClass_Desc	PrimaryLastSupplierNumber	PlannerNumber	BuyerNumber	LineType	Product_Type	Product_Type_Desc	CrossRefType	CustomerSupplierItemNumber
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B269	CTC	MPD China Trading BP Duty Free	647	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B270	CTC	MPD China B/P	647	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B271	CTC	MPD China Consignment B/P	647	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B273	CAN	MPD Canada Consignment B/P	260	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B276	CTC	MPD Shanghai DKSH Returns BP	647	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B277	CTC	MPD China 3PL DKSH	647	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4287	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B291	PU2	Austria MPD B/P	350	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					8	11289555	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B293	TAI	MPD Taiwan Consignment B/P	635	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					0	11289555	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B297	SWE	Finland MPD B/P	390	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					8	11289555	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B307	SIN	MPD  Singapore DSKH Returns BP	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4054	11289555	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B313	CEW	MPD Spain Distribution B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B326	HK	INACTIVEHongKong MPD CONSIG BP	600	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4003	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B334	PX3	MPD 3PL - Restricted	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	16316384	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B335	PX3	MPD 3PL - Returns	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	16316384	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B336	PX3	MPD 3PL - Disaster Recovery	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4054	16316384	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B702	OZ	Medical-Consign-Sydney B/P	700	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	11232199	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B308	SIN	MPD SGP DSKH Distribution BP	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4054	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B195	HK	INACTIVE Hong Kong Medical B/P	600	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4003	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B701	OZ	Medical-Sydney B/P	700	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B175	CEW	MPD Holland Distrib  B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B217	CAN	GORE CANADA B/P	260	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B128	FP	MPD FLAG Restrict FG Items B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	16316384	0	S	PER	Peripheral		
3	10009393	ST0808	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B333	G	MPD	Finished Goods	MPDFinished Goods	10009393	ST0808	7.33E+11	STRETCH THIN WALL 8MM X 80CM	GORE-TEX STRETCH GRAFT	B283	PH1	MPD PHX Raw Materials B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP046	STRETCH SM DIAMETER	N9021A	Implantable devices	MS12	PERIPHERAL	PP046	STRETCH SM DIAMETER	MS12	PERIPHERAL					4344	11289555	0	S	PER	Peripheral		
3	10744513	E00176042000	KELVIN DOWN HOODY	TEMPLATE	B020	G	FAB	Finished Goods	FABFinished Goods	10744513	E00176042000	E00176042000	KELVIN DOWN HOODY	TEMPLATE	B020	EM5	Elk Mills V B/P	11	G	Purch from Gore for Resale	Finished Goods	F08	Unbranded			F31	Jackets				.		.	E00176	Kelvin Down Hoody		.		.		.					15192447	21695	21695	S				
3	10744513	E00176042000	KELVIN DOWN HOODY	TEMPLATE	B020	G	FAB	Finished Goods	FABFinished Goods	10744513	E00176042000	E00176042000	KELVIN DOWN HOODY	TEMPLATE	B258	EM5	Regal Max Ltd  B/P	11	S	"Finished Goods, Manufactured"	Finished Goods	F08	Unbranded			F31	Jackets				.		.	E00176	Kelvin Down Hoody		.		.		.					4216	21695	21695	W				
3	10969080	SHZ-ECR2143	GOREÂ® Portable Electronic Vent	Dyson- ID2.5 OD 0.76x1 + 1x3	B316	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10969080	SHZ-ECR2143	SHZ-ECR2143	GORE® Portable Electronic Vent	Dyson- ID2.5 OD 0.76x1 + 1x3	B142	SIN	Singapore IPD Other B/P	625	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I3919V	"ePTFE vents, self-adhesive,"		.		.		.					4311	35796	23642	SM				
3	10969080	SHZ-ECR2143	GOREÂ® Portable Electronic Vent	Dyson- ID2.5 OD 0.76x1 + 1x3	B316	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10969080	SHZ-ECR2143	SHZ-ECR2143	GORE® Portable Electronic Vent	Dyson- ID2.5 OD 0.76x1 + 1x3	B316	SH3	Shenzhen SZ BAOAN IPD B/P	653	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I3919V	"ePTFE vents, self-adhesive,"		.		.		.					0	35796	35796	S				
3	10959595	KHEX615000SFSZ	STM HW1276/GTD STD BLACK	#59895	B421	M	FAB	Intermediates	FABIntermediates	10959595	KHEX615000SFSZ	KHEX615000SFSZ	STM HW1276/GTD STD BLACK	#59895	B421	JG1	FAB PTC Japan B/P	671	M	Mfg. Assembly or Sub-Assembly	Intermediates	F07	GORE® Products			F47	Jumbo Feedstock				.		.	FHEX22	STM HW1276/GTD TEMPLATE	F20L	2 LAYER		.	F20L	2 LAYER					4106	30849	30849	S				
3	10970137	SHZ-ECR1392-62C-17	GOREÂ® Portable Electronic Vent		B317	S	IPD	Finished Goods	IPDFinished Goods	10970137	SHZ-ECR1392-62C-17	SHZ-ECR1392-62C-17	GORE® Portable Electronic Vent		B194	HK	Hong Kong IPD B/P	600	G	Purch from Gore for Resale	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I5911V	"Vents, textile for technical"		.		.		.					4311	30109	36949	S				
3	10970137	SHZ-ECR1392-62C-17	GOREÂ® Portable Electronic Vent		B317	S	IPD	Finished Goods	IPDFinished Goods	10970137	SHZ-ECR1392-62C-17	SHZ-ECR1392-62C-17	GORE® Portable Electronic Vent		B316	SH3	Shenzhen SZ BAOAN IPD B/P	653	G	Purch from Gore for Resale	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents	KAG	Oleo Captive Part	I051	Cus./Mem/Acoustic		.	I5911V	"Vents, textile for technical"		.		.		.					4310	30109	36949	S				
3	10970137	SHZ-ECR1392-62C-17	GOREÂ® Portable Electronic Vent		B317	S	IPD	Finished Goods	IPDFinished Goods	10970137	SHZ-ECR1392-62C-17	SHZ-ECR1392-62C-17	GORE® Portable Electronic Vent		B317	SH3	Otis Precision	653	S	"Finished Goods, Manufactured"	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents	KAG	Oleo Captive Part	I051	Cus./Mem/Acoustic		.	I5911V	"Vents, textile for technical"		.		.		.					16612478	30109	36949	S				
3	10970121	SMPL-NVA9999-0131Z	GOREÂ® Automotive Vents		B441	S	IPD	Finished Goods	IPDFinished Goods	10970121	SMPL-NVA9999-0131Z	SMPL-NVA9999-0131Z	GORE® Automotive Vents		B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	IAD	Vents	IBM	Automotive Venting	JAB	Vents				.		.	I3921V	"ePTFE vents, not self-adhesive"		.		.		.					0	29585	29585	S				
3	10970121	SMPL-NVA9999-0131Z	GOREÂ® Automotive Vents		B441	S	IPD	Finished Goods	IPDFinished Goods	10970121	SMPL-NVA9999-0131Z	SMPL-NVA9999-0131Z	GORE® Automotive Vents		B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	IAD	Vents	IBM	Automotive Venting	JAB	Vents				.		.	I3919V	"ePTFE vents, self-adhesive,"		.		.		.					4104	29585	29585	S				
3	3006420	02263200TA1	GSC 02-2632-00 REV.H	TEIL 1 V 1 TEIL A	B038	M	EPD	Intermediates	EPDIntermediates	3006420	02263200TA1	02263200TA1	GSC 02-2632-00 REV.H	TEIL 1 V 1  TEIL A	B038	PLF	Pleinfeld B/P	350	M	Mfg. Assembly or Sub-Assembly	Intermediates	A17	Advanced Cable Solutions	ADR	Lithography	CDC	Round Cable Wrapped Primaries				.		.			AH	POV Rev. H		.		.					0	17056	0	W				
3	10969758	SHZ-ECR2154-2	GOREÂ® Portable Electronic Vent	MIC Vent (GAW334)	B316	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10969758	SHZ-ECR2154-2	SHZ-ECR2154-2	GORE® Portable Electronic Vent	MIC Vent (GAW334)	B188	TAI	IPD Taiwan B/P	635	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I5911V	"Vents, textile for technical"		.		.		.					4311	35796	35796	SM				
3	10969758	SHZ-ECR2154-2	GOREÂ® Portable Electronic Vent	MIC Vent (GAW334)	B316	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10969758	SHZ-ECR2154-2	SHZ-ECR2154-2	GORE® Portable Electronic Vent	MIC Vent (GAW334)	B316	SH3	Shenzhen SZ BAOAN IPD B/P	653	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I5911V	"Vents, textile for technical"		.		.		.					0	35796	35796	S				
3	10010606	VT06070L	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B009	S	MPD	Finished Goods	MPDFinished Goods	10010606	VT06070L	7.33E+11	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B276	CTC	MPD Shanghai DKSH Returns BP	647	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP047	STANDARD WALL/TW	N9021A	Implantable devices	MS12	PERIPHERAL	PP047	STANDARD WALL/TW	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10010606	VT06070L	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B009	S	MPD	Finished Goods	MPDFinished Goods	10010606	VT06070L	7.33E+11	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B175	CEW	MPD Holland Distrib  B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP047	STANDARD WALL/TW	N9021A	Implantable devices	MS12	PERIPHERAL	PP047	STANDARD WALL/TW	MS12	PERIPHERAL					4344	11289555	12314856	S	PER	Peripheral		
3	10010606	VT06070L	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B009	S	MPD	Finished Goods	MPDFinished Goods	10010606	VT06070L	7.33E+11	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B042	PU2	Putzbrunn II B/P	350	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFN	Medical Non Std Finished Gds	PP047	STANDARD WALL/TW	N9021A	Implantable devices	MS12	PERIPHERAL	PP047	STANDARD WALL/TW	MS12	PERIPHERAL					8	11289555	0	S	PER	Peripheral		
3	10010606	VT06070L	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B009	S	MPD	Finished Goods	MPDFinished Goods	10010606	VT06070L	7.33E+11	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B085	HP	UK MPD B/P	300	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFN	Medical Non Std Finished Gds	PP047	STANDARD WALL/TW	N9021A	Implantable devices	MS12	PERIPHERAL	PP047	STANDARD WALL/TW	MS12	PERIPHERAL					8	11289555	0	S	PER	Peripheral		
3	10010606	VT06070L	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B009	S	MPD	Finished Goods	MPDFinished Goods	10010606	VT06070L	7.33E+11	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B114	FP	Medical Consignment B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP047	STANDARD WALL/TW	N9021A	Implantable devices	MS12	PERIPHERAL	PP047	STANDARD WALL/TW	MS12	PERIPHERAL					0	11289555	0	S	PER	Peripheral		
3	10010606	VT06070L	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B009	S	MPD	Finished Goods	MPDFinished Goods	10010606	VT06070L	7.33E+11	VG THIN WALL 6MM X 70CM LINED	GORE-TEX GRAFT	B115	FP	Medical Returned Product B/P	8	G	Purch from Gore for Resale	Finished Goods	MC1	VASCULAR	MRU	SMALL DIAMETER ARTERIAL APPS	NP4	LEGACY VG	NY6	LEGACY VG - LOWER LIMB	MFS	Medical Standard Finished Gds	PP047	STANDARD WALL/TW	N9021A	Implantable devices	MS12	PERIPHERAL	PP047	STANDARD WALL/TW	MS12	PERIPHERAL					260	16316384	0	S	PER	Peripheral		
