Year,PlayerName,Position
2016-2017,Stephane Robidas,D
2016-2017,Kerby Rychel,LW
2016-2017,Ben Smith,RW
2016-2017,Colin Smith,C
2016-2017,Nikita Soshnikov,RW
2016-2017,Garret Sparks,G
2016-2017,Dmytro Timashov,LW
2016-2017,Rinat Valiev,D
2016-2017,James Van Riemsdyk,LW
2016-2017,Nikita Zaitsev,D
2016-2017,Alexandre Alain,C
2016-2017,Ben Bishop,G
2016-2017,Dylan Blujus,D
2016-2017,Michael Bournival,LW
2016-2017,Brian Boyle,C
2016-2017,J.T. Brown,RW
2016-2017,Peter Budaj,G
2016-2017,Ryan Callahan,RW
2016-2017,Anthony Cirelli,C
2016-2017,Braydon Coburn,D
2016-2017,Adam Comrie,D
2016-2017,Cory Conacher,LW
2016-2017,Erik Condra,RW
2016-2017,Cameron Darcy,C
2016-2017,Jake Dotchin,D
2016-2017,Jonathan Drouin,LW
2016-2017,Gabriel Dumont,C
2016-2017,Adam Erne,LW
2016-2017,Valtteri Filppula,C
2016-2017,Byron Froese,C
2016-2017,Jason Garrison,D
2016-2017,Yanni Gourde,C
2016-2017,Mark Grametbauer,G
2016-2017,Kristers Gudlevskis,G
2016-2017,Libor Hajek,D
2016-2017,Mike Halmo,LW
2016-2017,Brian Hart,RW
2016-2017,Victor Hedman,D
2016-2017,Brett Howden,C
2016-2017,Henri Ikonen,LW
2016-2017,Bokondji Imama,LW
2016-2017,Tyler Johnson,C
2016-2017,Mathieu Joseph,RW
2016-2017,Alex Killorn,LW
2016-2017,Slater Koekkoek,D
2016-2017,Nikita Kucherov,RW
2016-2017,Pierre-Luc Letourneau-Leblond,RW
2016-2017,Joel Martin,G
2016-2017,Dominik Masin,D
2016-2017,Tye McGinn,LW
2016-2017,Greg McKegg,C
2016-2017,Mike McKenna,G
2016-2017,Jeremy Morin,RW
2016-2017,Vladislav Namestnikov,C
2016-2017,Nikita Nesterov,D
2016-2017,Sean O'Rourke,D
2016-2017,Ondrej Palat,LW
2016-2017,Cedric Paquette,C
2016-2017,Matthew Peca,C
2016-2017,Brayden Point,C
2016-2017,Jonathan Racine,D
2016-2017,Tanner Richard,C
2016-2017,Nicola Riopel,G
2016-2017,Lane Scheidl,LW
2016-2017,Matthew Spencer,D
2016-2017,Steven Stamkos,C
2016-2017,Mitchell Stephens,C
2016-2017,Anton Stralman,D
2016-2017,Mark Streit,D
2016-2017,Andrej Sustr,D
2016-2017,Matt Taormina,D
2016-2017,Charlie Vasaturo,D
2016-2017,Andrei Vasilevskiy,G
2016-2017,Ryan Verbeek,LW
2016-2017,Joel Vermin,RW
2016-2017,Daniel Walcott,D
2016-2017,Adam Wilcox,G
2016-2017,Ben Wilson,D
2016-2017,James Wisniewski,D
2016-2017,Luke Witkowski,D
2016-2017,Dennis Yan,LW
2016-2017,Justin Abdelkader,LW
2016-2017,Conor Allen,D
2016-2017,Andreas Athanasiou,C
2016-2017,Louis-Marc Aubry,C
2016-2017,Tyler Bertuzzi,LW
2016-2017,Mike Borkowski,LW
2016-2017,Justin Brazeau,LW
2016-2017,Matthew Caito,D
2016-2017,Mitchell Callahan,RW
2016-2017,Colin Campbell,RW
2016-2017,Daniel Cleary,RW
2016-2017,Dylan Coghlan,D
2016-2017,Luke Coleman,LW
2016-2017,Jared Coreau,G
2016-2017,Kyle Criscuolo,C
2016-2017,Jeff de Wit,LW
2016-2017,Danny DeKeyser,D
2016-2017,Stephen Dhillon,G
2016-2017,Jonathan Ericsson,D
2016-2017,Matt Ford,RW
2016-2017,Johan Franzen,RW
2016-2017,Martin Frk,RW
2016-2017,Luke Glendening,C
2016-2017,Alex Globke,C
2016-2017,Mike Green,D
2016-2017,Calvin Heeter,G
2016-2017,Darren Helm,C
2016-2017,Joe Hicketts,D
2016-2017,Connor Hicks,G
2016-2017,Jimmy Howard,G
2016-2017,Filip Hronek,D
2016-2017,Nick Jensen,D
2016-2017,Tomas Jurco,RW
2016-2017,Luke Kirwan,C
2016-2017,Niklas Kronwall,D
2016-2017,Dylan Larkin,C
2016-2017,Brian Lashoff,D
2016-2017,Matthew Lorito,RW
2016-2017,Anthony Mantha,RW
2016-2017,Alexey Marchenko,D
2016-2017,Adam Marsh,LW
2016-2017,Dylan McIlrath,D
2016-2017,Drew Miller,LW
2016-2017,Petr Mrazek,G
2016-2017,Zach Nastasiuk,C
2016-2017,Frans Nielsen,C
2016-2017,Tomas Nosek,LW
2016-2017,Gustav Nyquist,RW
2016-2017,Steve Ott,C
2016-2017,Xavier Ouellet,D
2016-2017,Nathan Paetsch,D
2016-2017,Edward Pasquale,G
2016-2017,Jake Paterson,G
2016-2017,Teemu Pulkkinen,LW
2016-2017,Dan Renouf,D
2016-2017,Robbie Russo,D
2016-2017,Vili Saarijarvi,D
2016-2017,Dylan Sadowy,LW
2016-2017,Jordan Sambrook,D
2016-2017,Mathew Santos,RW
2016-2017,Riley Sheahan,C
2016-2017,Brendan Smith,D
2016-2017,Givani Smith,RW
2016-2017,Ryan Sproul,D
2016-2017,Ben Street,C
2016-2017,Evgeny Svechnikov,LW
2016-2017,Eric Tangradi,LW
2016-2017,Tomas Tatar,LW
2016-2017,Dominic Turgeon,C
2016-2017,Thomas Vanek,LW
2016-2017,Joe Vitale,C
2016-2017,Henrik Zetterberg,LW
2016-2017,Spencer Abbott,LW
2016-2017,Artem Anisimov,C
2016-2017,Tyler Barnes,RW
2016-2017,Kyle Baun,RW
2016-2017,Radovan Bondra,RW
2016-2017,Brian Campbell,D
2016-2017,Jonathan Carlsson,D
2016-2017,Sam Carrick,C
2016-2017,Mac Carruth,G
2016-2017,Bryn Chyzyk,LW
2016-2017,Corey Crawford,G
2016-2017,Carl Dahlstrom,D
2016-2017,John Dahlstrom,RW
2016-2017,Scott Darling,G
2016-2017,Alexander Debrincat,RW
2016-2017,Andrew Desjardins,LW
2016-2017,Chris DeSousa,C
2016-2017,Jake Dowell,C
2016-2017,Gustav Forsling,D
2016-2017,Alexandre Fortin,C
2016-2017,Dillon Fournier,D
2016-2017,Jeff Glass,G
2016-2017,Erik Gustafsson,D
2016-2017,Ryan Hartman,LW
2016-2017,John Hayden,C
2016-2017,Kenton Helgesen,LW
2016-2017,Jake Hildebrand,G
2016-2017,Vinnie Hinostroza,LW
2016-2017,Niklas Hjalmarsson,D
2016-2017,Marian Hossa,RW
2016-2017,Lars Johansson,G
2016-2017,Luke Johnson,C
2016-2017,Tomas Jurco,LW
2016-2017,Patrick Kane,RW
2016-2017,Duncan Keith,D
2016-2017,Michal Kempny,D
2016-2017,Tanner Kero,RW
2016-2017,Graham Knott,LW
2016-2017,Marcus Kruger,C
2016-2017,Pierre-Cedric Labrie,LW
2016-2017,Jeremy Langlois,C
2016-2017,Eric Levine,G
2016-2017,Anthony Louis,C
2016-2017,Martin Lundberg,LW
2016-2017,Brandon Mashinter,LW
2016-2017,Nick Mattson,D
2016-2017,Mark McNeill,RW
2016-2017,Trevor Mingoia,RW
2016-2017,Evan Mosey,D
2016-2017,Tyler Motte,LW
2016-2017,Ivan Nalimov,G
2016-2017,Nathan Noel,C
2016-2017,Robin Norell,D
2016-2017,Johnny Oduya,D
2016-2017,Artemi Panarin,LW
2016-2017,Richard Panik,LW
2016-2017,Ville Pokka,D
2016-2017,Roy Radke,RW
2016-2017,Dennis Rasmussen,C
2016-2017,Michal Rozsival,D
2016-2017,Cameron Schilling,D
2016-2017,Nick Schmaltz,LW
2016-2017,Brent Seabrook,D
2016-2017,Eric Semborski,G
2016-2017,Viktor Svedberg,D
2016-2017,Jonathan Toews,C
2016-2017,Jordin Tootoo,RW
2016-2017,Nolan Valleau,D
2016-2017,Trevor Van Riemsdyk,D
2016-2017,Pontus Aberg,LW
2016-2017,Frederic Allard,D
2016-2017,Viktor Arvidsson,LW
2016-2017,Cody Bass,C
2016-2017,Anthony Bitetto,D
2016-2017,Reid Boucher,C
2016-2017,Matt Carle,D
2016-2017,Alexandre Carrier,D
2016-2017,Jonathan-Ismael Diaby,D
2016-2017,Teddy Doherty,D
2016-2017,Mike Donnellan,D
2016-2017,Jack Dougherty,D
2016-2017,Mattias Ekholm,D
2016-2017,Ryan Ellis,D
2016-2017,Kevin Fiala,LW
2016-2017,Vernon Fiddler,LW
2016-2017,Mike Fisher,C
2016-2017,Filip Forsberg,LW
2016-2017,Frederick Gaudreau,C
2016-2017,Felix Girard,C
2016-2017,Samuel Girard,D
2016-2017,Max Gortz,RW
2016-2017,Petter Granberg,D
2016-2017,Derek Grant,C
2016-2017,Jonas Gunnarsson,G
2016-2017,Brad Hunt,D
2016-2017,Matt Irwin,D
2016-2017,Calle Jarnkrok,C
2016-2017,Ryan Johansen,C
2016-2017,Roman Josi,D
2016-2017,Vladislav Kamenev,LW
2016-2017,Justin Kirkland,LW
2016-2017,Eric Knodel,D
2016-2017,Mike Liambas,LW
2016-2017,Marek Mazanec,G
2016-2017,Cody McLeod,LW
2016-2017,Trevor Murphy,D
2016-2017,James Neal,RW
2016-2017,Andrew O'Brien,D
2016-2017,Jimmy Oligny,D
2016-2017,Gabryel Paquin-Boudreau,LW
2016-2017,Adam Pardy,D
2016-2017,PA Parenteau,RW
2016-2017,Adam Payerl,C
2016-2017,Mike Ribeiro,C
2016-2017,Anthony Richard,C
2016-2017,Pekka Rinne,G
2016-2017,Jaynen Rissling,D
2016-2017,Eric Robinson,C
2016-2017,Miikka Salomaki,RW
2016-2017,Juuse Saros,G
2016-2017,Zachary Sawchenko,G
2016-2017,Colton Sissons,C
2016-2017,Craig Smith,RW
2016-2017,Trevor Smith,C
2016-2017,Tylor Spink,C
2016-2017,Tyson Spink,RW
2016-2017,P.K. Subban,D
2016-2017,Yakov Trenin,C
2016-2017,Mark Visentin,G
2016-2017,Austin Watson,LW
2016-2017,Yannick Weber,D
2016-2017,Matt White,LW
2016-2017,Colin Wilson,LW
2016-2017,Harry Zolnierczyk,LW
2016-2017,Joel Armia,RW
2016-2017,Jake Baker,D
2016-2017,Mikhail Berdin,G
2016-2017,Axel Blomqvist,RW
2016-2017,Alexander Burmistrov,C
2016-2017,Dustin Byfuglien,D
2016-2017,Ben Chiarot,D
2016-2017,Eric Comrie,G
2016-2017,Kyle Connor,LW
2016-2017,Andrew Copp,C
2016-2017,Patrice Cormier,C
2016-2017,Kevin Czuczman,D
2016-2017,Marko Dano,C
2016-2017,Chase De Leo,C
2016-2017,Brandon Denham,RW
2016-2017,Nikolaj Ehlers,LW
2016-2017,Toby Enstrom,D
2016-2017,Jiri Fronk,RW
2016-2017,Matteo Gennaro,LW
2016-2017,Luke Green,D
2016-2017,Jansen Harkins,C
2016-2017,Connor Hellebuyck,G
2016-2017,Quinton Howden,C
2016-2017,Michael Hutchinson,G
2016-2017,Brenden Kichton,D
2016-2017,Scott Kosmachuk,RW
2016-2017,Jan Kostalek,D
2016-2017,Patrik Laine,RW
2016-2017,Brendan Lemieux,LW
2016-2017,JC Lipon,RW
2016-2017,Bryan Little,C
2016-2017,Jimmy Lodge,RW
2016-2017,Adam Lowry,C
2016-2017,Shawn Matthias,LW
2016-2017,Julian Melchiori,D
2016-2017,Josh Morrissey,D
2016-2017,Matt Murphy,D
2016-2017,Tyler Myers,D
2016-2017,Nelson Nogier,D
2016-2017,Ryan Olsen,C
2016-2017,Ondrej Pavelec,G
2016-2017,Anthony Peluso,RW
2016-2017,Mathieu Perreault,C
2016-2017,Nic Petan,LW
2016-2017,Jamie Phillips,G
2016-2017,Paul Postma,D
2016-2017,Jack Roslovic,C
2016-2017,Mark Scheifele,C
2016-2017,Michael Spacek,C
2016-2017,Drew Stafford,RW
2016-2017,Jordan Stallard,C
2016-2017,Logan Stanley,D
2016-2017,Peter Stoykewych,D
2016-2017,Brian Strait,D
2016-2017,Mark Stuart,D
2016-2017,Brandon Tanev,LW
2016-2017,Chris Thorburn,RW
2016-2017,Jacob Trouba,D
2016-2017,Blake Wheeler,RW
2016-2017,Tyson Wilson,D
2016-2017,Victor Bartley,D
2016-2017,Colton Beck,LW
2016-2017,Christoph Bertschy,C
2016-2017,Gustav Bouramman,D
2016-2017,Jonas Brodin,D
2016-2017,Patrick Cannone,C
2016-2017,Ryan Carter,LW
2016-2017,Charlie Coyle,C
2016-2017,Zac Dalpe,C
2016-2017,Devan Dubnyk,G
2016-2017,Matt Dumba,D
2016-2017,Joel Eriksson Ek,LW
2016-2017,Christian Folin,D
2016-2017,Maxime Fortunus,D
2016-2017,Kurtis Gabriel,RW
2016-2017,Guillaume Gelinas,D
2016-2017,Mikael Granlund,C
2016-2017,Tyler Graovac,C
2016-2017,Alex Gudbranson,D
2016-2017,Marc Hagel,RW
2016-2017,Martin Hanzal,C
2016-2017,Erik Haula,C
2016-2017,Keegan Iverson,C
2016-2017,Mikko Koivu,C
2016-2017,Darcy Kuemper,G
2016-2017,Dylan Labbe,D
2016-2017,Chase Lang,C
2016-2017,Mario Lucia,LW
2016-2017,Zack Mitchell,RW
2016-2017,Nino Niederreiter,RW
2016-2017,Gustav Olofsson,D
2016-2017,Zach Palmquist,D
2016-2017,Zach Parise,LW
2016-2017,Jason Pominville,RW
2016-2017,Nate Prosser,D
2016-2017,Teemu Pulkkinen,LW
2016-2017,Mike Reilly,D
2016-2017,Marco Scandella,D
2016-2017,Jordan Schroeder,C
2016-2017,Nick Seeler,D
2016-2017,Jared Spurgeon,D
2016-2017,Eric Staal,C
2016-2017,Alex Stalock,G
2016-2017,Chris Stewart,RW
2016-2017,Ryan Suter,D
2016-2017,Alex Tuch,RW
2016-2017,Adam Vay,G
2016-2017,Hunter Warner,D
2016-2017,Mike Weber,D
2016-2017,Ryan White,C
2016-2017,Jason Zucker,LW
2016-2017,Kenny Agostino,LW
2016-2017,Andrew Agozzino,LW
2016-2017,Jake Allen,G
2016-2017,Ivan Barbashev,C
2016-2017,Patrik Berglund,C
2016-2017,Jordan Binnington,G
2016-2017,Samuel Blais,LW
2016-2017,Conner Bleackley,C
2016-2017,Robert Bortuzzo,D
2016-2017,Jay Bouwmeester,D
2016-2017,Kyle Brodziak,C
2016-2017,Chris Butler,D
2016-2017,Jordan Caron,RW
2016-2017,Emerson Clark,D
2016-2017,Pheonix Copley,G
2016-2017,Jacob Doty,C
2016-2017,Liam Dunda,LW
2016-2017,Vince Dunn,D
2016-2017,Joel Edmundson,D
2016-2017,Morgan Ellis,D
2016-2017,Robby Fabbri,C
2016-2017,Landon Ferraro,C
2016-2017,Evan Fitzpatrick,G
2016-2017,Alex Friesen,C
2016-2017,T.J. Galiardi,LW
2016-2017,Glenn Gawdin,C
2016-2017,Bryce Gervais,RW
2016-2017,Carl Gunnarsson,D
2016-2017,Filip Helt,LW
2016-2017,Brad Hunt,D
2016-2017,Ville Husso,G
2016-2017,Carter Hutton,G
2016-2017,Barret Jackman,D
2016-2017,Dmitrij Jaskin,RW
2016-2017,Tanner Kaspick,C
2016-2017,Danny Kristo,RW
2016-2017,Jordan Kyrou,C
2016-2017,Jori Lehtera,C
2016-2017,Petteri Lindbohm,D
2016-2017,MacKenzie MacEachern,LW
2016-2017,Brad Malone,C
2016-2017,Reid McNeill,D
2016-2017,Wade Megan,C
2016-2017,Adam Musil,C
2016-2017,Eric Nystrom,LW
2016-2017,Luke Opilka,G
2016-2017,Magnus Paajarvi,LW
2016-2017,Colton Parayko,D
2016-2017,David Perron,LW
2016-2017,Alex Pietrangelo,D
2016-2017,Chris Porter,LW
2016-2017,Ty Rattie,RW
2016-2017,Ryan Reaves,RW
2016-2017,Zach Sanford,LW
2016-2017,Jordan Schmaltz,D
2016-2017,Jaden Schwartz,LW
2016-2017,Justin Selman,C
2016-2017,Dmitrii Sergeev,D
2016-2017,Kevin Shattenkirk,D
2016-2017,Paul Stastny,C
2016-2017,Yan Stastny,C
2016-2017,Alexander Steen,LW
2016-2017,Brett Sterling,LW
2016-2017,Kevin Tansey,D
2016-2017,Vladimir Tarasenko,RW
2016-2017,Scottie Upshall,RW
2016-2017,Thomas Vannelli,D
2016-2017,Scooter Vaughan,D
2016-2017,Mike Weber,D
2016-2017,Nail Yakupov,RW
2016-2017,Gus Young,D
2016-2017,Josh Anderson,D
2016-2017,Sven Andrighetto,RW
2016-2017,Mark Barberio,D
2016-2017,Tyson Barrie,D
2016-2017,Travis Barron,LW
2016-2017,Francois Beauchemin,D
2016-2017,Jean-Christophe Beaudin,C
2016-2017,Chris Bigras,D
2016-2017,Sergei Boikov,D
2016-2017,Troy Bourke,LW
2016-2017,Gabriel Bourque,LW
2016-2017,Rene Bourque,RW
2016-2017,Joe Cannata,G
2016-2017,Mat Clark,D
2016-2017,Joe Colborne,C
2016-2017,Blake Comeau,LW
2016-2017,JT Compher,LW
2016-2017,Matt Duchene,C
2016-2017,Turner Elson,C
2016-2017,Mason Geertsen,D
2016-2017,Eric Gelinas,D
2016-2017,Felix Girard,C
2016-2017,Cody Goloubef,D
2016-2017,Anthony-John Greer,LW
2016-2017,Mikhail Grigorenko,C
2016-2017,Rocco Grimaldi,C
2016-2017,Samuel Henley,C
2016-2017,Jarome Iginla,RW
2016-2017,Erik Johnson,D
2016-2017,Gabriel Landeskog,LW
2016-2017,Nathan Lieuwen,G
2016-2017,Anton Lindholm,D
2016-2017,Nathan MacKinnon,C
2016-2017,Spencer Martin,G
2016-2017,Andreas Martinsen,LW
2016-2017,Cody McLeod,LW
2016-2017,Nicolas Meloche,D
2016-2017,John Mitchell,C
2016-2017,Julien Nantel,C
2016-2017,Matt Nieto,LW
2016-2017,Brogan O'Brien,LW
2016-2017,Jim O'Brien,C
2016-2017,Gustav Olhaver,C
2016-2017,Reid Petryk,C
2016-2017,Calvin Pickard,G
2016-2017,Brendan Ranford,RW
2016-2017,Mikko Rantanen,RW
2016-2017,Duncan Siemens,D
2016-2017,Kent Simpson,G
2016-2017,Michael Sislo,RW
2016-2017,Ben Smith,RW
2016-2017,Jeremy Smith,G
2016-2017,Carl Soderberg,C
2016-2017,Shawn St-Amant,LW
2016-2017,Ryan Stanton,D
2016-2017,Jiri Tlusty,LW
2016-2017,Jeffrey Truchon-Viel,LW
2016-2017,Fedor Tyutin,D
2016-2017,Semyon Varlamov,G
2016-2017,Trent Vogelhuber,RW
2016-2017,Joe Whitney,RW
2016-2017,Patrick Wiercioch,D
2016-2017,Nikita Zadorov,D
2016-2017,Brandon Anselmini,D
2016-2017,Mattias Backman,D
2016-2017,Jamie Benn,LW
2016-2017,Jordie Benn,D
2016-2017,Andrew Bodnarchuk,D
2016-2017,Landon Bow,G
2016-2017,Ludwig Bystrom,D
2016-2017,Connor Chatham,RW
2016-2017,Adam Cracknell,RW
2016-2017,Brandon DeFazio,LW
2016-2017,Philippe Desrosiers,G
2016-2017,Jason Dickinson,C
2016-2017,Justin Dowling,C
2016-2017,Cody Eakin,C
2016-2017,Patrick Eaves,RW
2016-2017,Nick Ebert,D
2016-2017,Remi Elie,LW
2016-2017,Radek Faksa,C
2016-2017,Denis Gurianov,RW
2016-2017,Justin Hache,D
2016-2017,Dan Hamhuis,D
2016-2017,Niklas Hansson,D
2016-2017,Dillon Heatherington,D
2016-2017,Ales Hemsky,RW
2016-2017,Julius Honka,D
2016-2017,Jiri Hudler,RW
2016-2017,Mattias Janmark,C
2016-2017,Stephen Johns,D
2016-2017,Henri Kiviaho,G
2016-2017,John Klingberg,D
2016-2017,Lauri Korpikoski,LW
2016-2017,Samuel Laberge,LW
2016-2017,Maxime Lagace,G
2016-2017,Kari Lehtonen,G
2016-2017,Esa Lindell,D
2016-2017,Matt Mangene,C
2016-2017,Curtis McKenzie,LW
2016-2017,Michael McMurtry,C
2016-2017,Mark McNeill,RW
2016-2017,Travis Morin,C
2016-2017,Patrik Nemeth,D
2016-2017,Antti Niemi,G
2016-2017,Johnny Oduya,D
2016-2017,Jamie Oleksiak,D
2016-2017,Greg Pateryn,D
2016-2017,Justin Peters,G
2016-2017,Brendan Ranford,RW
2016-2017,Brett Ritchie,RW
2016-2017,Antoine Roussel,LW
2016-2017,Tyler Seguin,C
2016-2017,Patrick Sharp,LW
2016-2017,Devin Shore,C
2016-2017,Gemel Smith,C
2016-2017,Jason Spezza,C
2016-2017,Dustin Stevenson,D
2016-2017,Matej Stransky,RW
2016-2017,Branden Troock,RW
2016-2017,Cole Ully,LW
2016-2017,Ondrej Vala,D
2016-2017,Mikkel Aagaard,C
2016-2017,Luke Adam,C
2016-2017,Rasmus Andersson,D
2016-2017,Mike Angelidis,LW
2016-2017,Mikael Backlund,C
2016-2017,Matt Bailey,C
2016-2017,Matt Bartkowski,D
2016-2017,Sam Bennett,C
2016-2017,Brandon Bollig,LW
2016-2017,Lance Bouma,C
2016-2017,TJ Brodie,D
2016-2017,Troy Brouwer,RW
2016-2017,Riley Bruce,D
2016-2017,Brayden Burke,C
2016-2017,Austin Carroll,RW
2016-2017,Alex Chiasson,RW
2016-2017,Ryan Culkin,D
2016-2017,Jamie Devane,LW
2016-2017,Dillon Dube,LW
2016-2017,Brian Elliott,G
2016-2017,Deryk Engelland,D
2016-2017,Stepan Falkovsky,D
2016-2017,Micheal Ferland,LW
2016-2017,Matt Frattin,RW
2016-2017,Michael Frolik,RW
2016-2017,Johnny Gaudreau,LW
2016-2017,Jon Gillies,G
2016-2017,Mark Giordano,D
2016-2017,Mikhail Grigorev,D
2016-2017,Nicklas Grossman,D
2016-2017,Dougie Hamilton,D
2016-2017,Freddie Hamilton,C
2016-2017,Garnet Hathaway,RW
2016-2017,Chris Higgins,LW
2016-2017,Aaron Hyman,D
2016-2017,Mark Jankowski,C
2016-2017,Chad Johnson,G
2016-2017,Jyrki Jokipakka,D
2016-2017,Keegan Kanzig,D
2016-2017,Morgan Klimchuk,LW
2016-2017,Lauri Korpikoski,LW
2016-2017,Michael Kostka,D
2016-2017,Brett Kulak,D
2016-2017,Oliver Kylington,D
2016-2017,Curtis Lazar,RW
2016-2017,Ryan Lomberg,C
2016-2017,Andrew Mangiapane,LW
2016-2017,Mason McDonald,G
2016-2017,Sean Monahan,C
2016-2017,Kenney Morrison,D
2016-2017,Tyler Parsons,G
2016-2017,Matthew Phillips,RW
2016-2017,Emile Poirier,LW
2016-2017,Brett Pollock,LW
2016-2017,David Rittich,G
2016-2017,Colby Robak,D
2016-2017,Nick Schneider,G
2016-2017,Hunter Shinkaruk,LW
2016-2017,Ladislav Smid,D
2016-2017,Hunter Smith,RW
2016-2017,Matt Stajan,C
2016-2017,Michael Stone,D
2016-2017,Matthew Tkachuk,LW
2016-2017,Eetu Tuulola,RW
2016-2017,Kris Versteeg,RW
2016-2017,Linden Vey,RW
2016-2017,Dennis Wideman,D
2016-2017,Tyler Wotherspoon,D
2016-2017,Spencer Abbott,LW
2016-2017,Sean Bergenheim,LW
2016-2017,Jonathan Bernier,G
2016-2017,Stu Bickel,RW
2016-2017,Kevin Bieksa,D
2016-2017,Jared Boll,RW
2016-2017,David Booth,LW
2016-2017,Kevin Boyle,G
2016-2017,Sam Carrick,C
2016-2017,Andrew Cogliano,LW
2016-2017,Brian Cooper,D
2016-2017,Joseph Cramarossa,LW
2016-2017,Yann Danis,G
2016-2017,Simon Despres,D
2016-2017,Patrick Eaves,RW
2016-2017,Jhonas Enroth,G
2016-2017,Emerson Etem,LW
2016-2017,Cam Fowler,D
2016-2017,Ryan Garbutt,LW
2016-2017,Ryan Getzlaf,C
2016-2017,John Gibson,G
2016-2017,Max Gortz,RW
2016-2017,Nate Guenin,D
2016-2017,Matt Hackett,G
2016-2017,Korbinian Holzer,D
2016-2017,Mitch Hults,LW
2016-2017,David Jones,RW
2016-2017,Max Jones,LW
2016-2017,Ondrej Kase,RW
2016-2017,Nicolas Kerdiles,LW
2016-2017,Ryan Kesler,C
2016-2017,Jack Kopacka,LW
2016-2017,Kalle Kossila,LW
2016-2017,Antoine Laganiere,LW
2016-2017,Jacob Larsson,D
2016-2017,Hampus Lindholm,D
2016-2017,Kyle MacKinnon,C
2016-2017,Joshua Mahura,D
2016-2017,Josh Manson,D
2016-2017,Jaycob Megna,D
2016-2017,Brandon Montour,D
2016-2017,Tyler Morley,C
2016-2017,Julius Nattinen,C
2016-2017,Stefan Noesen,RW
2016-2017,Andrew O'Brien,D
2016-2017,Corey Perry,RW
2016-2017,Rickard Rakell,C
2016-2017,Mason Raymond,LW
2016-2017,Nick Ritchie,LW
2016-2017,Kevin Roy,LW
2016-2017,Scott Sabourin,RW
2016-2017,Jeff Schultz,D
2016-2017,Michael Sgarbossa,C
2016-2017,Logan Shaw,RW
2016-2017,Deven Sideroff,RW
2016-2017,Jakob Silfverberg,RW
2016-2017,Nick Sorensen,RW
2016-2017,Tyler Soy,C
2016-2017,Sam Steel,C
2016-2017,Clayton Stoner,D
2016-2017,Nick Tarnasky,LW
2016-2017,Shea Theodore,D
2016-2017,Keaton Thompson,D
2016-2017,Nate Thompson,C
2016-2017,Dustin Tokarski,G
2016-2017,Corey Tropp,RW
2016-2017,Sami Vatanen,D
2016-2017,Antoine Vermette,C
2016-2017,Chris Wagner,C
2016-2017,Andy Welinski,D
2016-2017,Dave Bolland,C
2016-2017,Zach Boychuk,C
2016-2017,Michael Bunting,LW
2016-2017,Brandon Burlon,D
2016-2017,Alexander Burmistrov,C
2016-2017,Kyle Capobianco,D
2016-2017,Kyle Capoblanco,LW
2016-2017,Jakob Chychrun,D
2016-2017,Kevin Connauton,D
2016-2017,Lawson Crouse,LW
2016-2017,Craig Cunningham,LW
2016-2017,Klas Dahlbeck,D
2016-2017,Laurent Dauphin,C
2016-2017,Anthony DeAngelo,D
2016-2017,Shane Doan,RW
2016-2017,Max Domi,LW
2016-2017,Louis Domingue,G
2016-2017,Grayson Downing,C
2016-2017,Anthony Duclair,LW
2016-2017,Christian Dvorak,LW
2016-2017,Oliver Ekman-Larsson,D
2016-2017,Christian Fischer,RW
2016-2017,Stefan Fournier,RW
2016-2017,Conor Garland,RW
2016-2017,Tyler Gaudet,C
2016-2017,Alex Goligoski,D
2016-2017,Justin Hache,D
2016-2017,Martin Hanzal,C
2016-2017,Adin Hill,G
2016-2017,Peter Holland,C
2016-2017,Josh Jooris,RW
2016-2017,Marek Langhamer,G
2016-2017,Ryan MacInnis,C
2016-2017,Matia Marcantuoni,C
2016-2017,Jordan Martinook,LW
2016-2017,Dysin Mayo,D
2016-2017,Jamie McBain,D
2016-2017,Jamie McGinn,LW
2016-2017,Nicholas Merkley,RW
2016-2017,Dakota Mermis,D
2016-2017,Zbynek Michalek,D
2016-2017,Mitchell Moroz,LW
2016-2017,Chris Mueller,C
2016-2017,Connor Murphy,D
2016-2017,Mark Olver,C
2016-2017,Lane Pederson,C
2016-2017,Brendan Perlini,LW
2016-2017,Justin Peters,G
2016-2017,Chris Pronger,D
2016-2017,Teemu Pulkkinen,LW
2016-2017,Brendan Ranford,RW
2016-2017,Brad Richardson,RW
2016-2017,Tobias Rieder,RW
2016-2017,Garret Ross,LW
2016-2017,Henrik Samuelsson,RW
2016-2017,Luke Schenn,D
2016-2017,Eric Selleck,LW
2016-2017,Jalen Smereck,D
2016-2017,Mike Smith,G
2016-2017,Michael Stone,D
2016-2017,Dylan Strome,C
2016-2017,Jarred Tinordi,D
2016-2017,Branden Troock,RW
2016-2017,Radim Vrbata,RW
2016-2017,Ryan White,C
2016-2017,Joe Whitney,RW
2016-2017,Kyle Wood,D
2016-2017,Ethan Bear,D
2016-2017,Taylor Beck,LW
2016-2017,Matt Benning,D
2016-2017,Ben Betker,D
2016-2017,Laurent Brossoit,G
2016-2017,Drake Caggiula,LW
2016-2017,Greg Chase,C
2016-2017,Braden Christoffer,LW
2016-2017,Josh Currie,RW
2016-2017,Brandon Davidson,D
2016-2017,David Desharnais,C
2016-2017,Leon Draisaitl,C
2016-2017,Jordan Eberle,RW
2016-2017,Nick Ellis,G
2016-2017,Mark Fayne,D
